# ----------------------------------------
# CRS UK - GA4
# Free-form-Free-form 1
# 20250627-20250924
# ----------------------------------------

,,,,Device category,mobile,desktop,tablet,Totals
Date,Landing page,Country,Event name,Session default channel group,Active users,Active users,Active users,Active users
20250908,/refrigeration/cold-storage/norwich.html,United Kingdom,sent_main_enquiry_form,Organic Search,0,1,0,1
20250908,/refrigeration/cold-storage/norwich.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,any_contact_form_sent,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250908,/specialist/meat-rail.html,United Kingdom,form_submission,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250908,/specialist/meat-rail.html,United Kingdom,page_view,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,scroll,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,sent_main_enquiry_form,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250908,/specialist/meat-rail.html,United Kingdom,session_start,Organic Social,0,1,0,1
20250908,/specialist/meat-rail.html,United Kingdom,user_engagement,Organic Social,0,1,0,1
20250908,/storage/freezer-containers.html,United Kingdom,page_view,Paid Search,0,1,0,1
20250908,/storage/freezer-containers.html,United Kingdom,session_start,Paid Search,0,1,0,1
20250908,/storage/vaccine-fridges.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250908,/storage/vaccine-fridges.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250908,/storage/vaccine-fridges.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/,Saudi Arabia,first_visit,Organic Search,1,0,0,1
20250909,/,Saudi Arabia,page_view,Organic Search,1,0,0,1
20250909,/,Saudi Arabia,session_start,Organic Search,1,0,0,1
20250909,/,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/about/what-crs-does.html,United Kingdom,first_visit,Direct,0,1,0,1
20250909,/about/what-crs-does.html,United Kingdom,page_view,Direct,0,1,0,1
20250909,/about/what-crs-does.html,United Kingdom,session_start,Direct,0,1,0,1
20250909,/archive/blood-refrigerator.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/archive/blood-refrigerator.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/archive/blood-refrigerator.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/blast-freezer,South Africa,first_visit,Organic Search,0,1,0,1
20250909,/blast-freezer,South Africa,page_view,Organic Search,0,1,0,1
20250909,/blast-freezer,South Africa,session_start,Organic Search,0,1,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Czechia,first_visit,Organic Search,0,1,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Czechia,page_view,Organic Search,0,1,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Czechia,session_start,Organic Search,0,1,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Italy,first_visit,Organic Search,1,0,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Italy,page_view,Organic Search,1,0,0,1
20250909,/blast-freezer/10ftblastfreezer.html,Italy,session_start,Organic Search,1,0,0,1
20250909,/blast-freezer/10ftblastfreezer.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/blast-freezer/10ftblastfreezer.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/blast-freezer/10ftblastfreezer.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/blast-freezer/20ftblastfreezer.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/blast-freezer/20ftblastfreezer.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/blast-freezer/20ftblastfreezer.html,United States,first_visit,Organic Search,0,1,0,1
20250909,/blast-freezer/20ftblastfreezer.html,United States,page_view,Organic Search,0,1,0,1
20250909,/blast-freezer/20ftblastfreezer.html,United States,session_start,Organic Search,0,1,0,1
20250909,/blast-freezer/preconditioning.html,South Korea,first_visit,Organic Search,0,1,0,1
20250909,/blast-freezer/preconditioning.html,South Korea,page_view,Organic Search,0,1,0,1
20250909,/blast-freezer/preconditioning.html,South Korea,session_start,Organic Search,0,1,0,1
20250909,/blast-freezers-lp,United Kingdom,scroll,Paid Search,1,0,0,1
20250909,/brakes-video,United Kingdom,first_visit,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,page_view,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,session_start,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,user_engagement,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,video_complete,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,video_progress,Organic Video,0,1,0,1
20250909,/brakes-video,United Kingdom,video_start,Organic Video,0,1,0,1
20250909,/brands/carrier.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/brands/carrier.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/brands/carrier.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/case-studies/gas-company-cold-store.html,Saudi Arabia,page_view,Organic Search,1,0,0,1
20250909,/case-studies/gas-company-cold-store.html,Saudi Arabia,session_start,Organic Search,1,0,0,1
20250909,/cold-rooms,Hong Kong,page_view,Organic Search,0,1,0,1
20250909,/cold-rooms,Hong Kong,session_start,Organic Search,0,1,0,1
20250909,/cold-rooms-lp,United Kingdom,click,Cross-network,1,0,0,1
20250909,/cold-rooms-lp,United Kingdom,page_view,Cross-network,1,0,0,1
20250909,/cold-rooms-lp,United Kingdom,phone_number_click,Paid Search,1,0,0,1
20250909,/cold-rooms-lp,United Kingdom,scroll,Cross-network,1,0,0,1
20250909,/cold-rooms-lp,United Kingdom,session_start,Cross-network,1,0,0,1
20250909,/cold-rooms-lp,United Kingdom,user_engagement,Cross-network,1,0,0,1
20250909,/cold-stores,United Kingdom,first_visit,Direct,0,1,0,1
20250909,/cold-stores,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/cold-stores,United Kingdom,page_view,Direct,0,1,0,1
20250909,/cold-stores,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/cold-stores,United Kingdom,session_start,Direct,0,1,0,1
20250909,/cold-stores,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/get-in-touch-with-crs,United Kingdom,click,Paid Search,0,1,0,1
20250909,/industrial,Bosnia & Herzegovina,first_visit,Organic Search,1,0,0,1
20250909,/industrial,Bosnia & Herzegovina,page_view,Organic Search,1,0,0,1
20250909,/industrial,Bosnia & Herzegovina,session_start,Organic Search,1,0,0,1
20250909,/industry/pharmaceutical.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/industry/pharmaceutical.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/industry/pharmaceutical.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/knowledge/retail-cold-storage.html,Kuwait,first_visit,Organic Search,0,1,0,1
20250909,/knowledge/retail-cold-storage.html,Kuwait,page_view,Organic Search,0,1,0,1
20250909,/knowledge/retail-cold-storage.html,Kuwait,session_start,Organic Search,0,1,0,1
20250909,/news/blast-chiller.html,South Africa,page_view,Organic Search,0,1,0,1
20250909,/news/blast-chiller.html,South Africa,session_start,Organic Search,0,1,0,1
20250909,/news/carbon-fibre-cold-storage.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/news/carbon-fibre-cold-storage.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/news/carbon-fibre-cold-storage.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/news/cold-storage-fruit-and-veg.html,India,first_visit,Organic Search,0,1,0,1
20250909,/news/cold-storage-fruit-and-veg.html,India,page_view,Organic Search,0,1,0,1
20250909,/news/cold-storage-fruit-and-veg.html,India,session_start,Organic Search,0,1,0,1
20250909,/news/portable-cold-storage.html,South Africa,first_visit,Organic Search,0,1,0,1
20250909,/news/portable-cold-storage.html,South Africa,page_view,Organic Search,0,1,0,1
20250909,/news/portable-cold-storage.html,South Africa,session_start,Organic Search,0,1,0,1
20250909,/news/tempering-units.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/news/tempering-units.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/news/tempering-units.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/news/tuna-storage.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/news/tuna-storage.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/news/tuna-storage.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/news/vip-insulation.html,India,first_visit,Organic Search,0,1,0,1
20250909,/news/vip-insulation.html,India,page_view,Organic Search,0,1,0,1
20250909,/news/vip-insulation.html,India,session_start,Organic Search,0,1,0,1
20250909,/news/walk-in-freezer.html,South Africa,first_visit,Direct,1,0,0,1
20250909,/news/walk-in-freezer.html,South Africa,page_view,Direct,1,0,0,1
20250909,/news/walk-in-freezer.html,South Africa,session_start,Direct,1,0,0,1
20250909,/news/what-blast-freezer.html,India,first_visit,Organic Search,1,0,0,1
20250909,/news/what-blast-freezer.html,India,page_view,Organic Search,1,0,0,1
20250909,/news/what-blast-freezer.html,India,session_start,Organic Search,1,0,0,1
20250909,/news/what-blast-freezer.html,Philippines,first_visit,Organic Search,0,1,0,1
20250909,/news/what-blast-freezer.html,Philippines,page_view,Organic Search,0,1,0,1
20250909,/news/what-blast-freezer.html,Philippines,session_start,Organic Search,0,1,0,1
20250909,/news/what-blast-freezer.html,Zimbabwe,first_visit,Organic Search,1,0,0,1
20250909,/news/what-blast-freezer.html,Zimbabwe,page_view,Organic Search,1,0,0,1
20250909,/news/what-blast-freezer.html,Zimbabwe,session_start,Organic Search,1,0,0,1
20250909,/refrigerated-container/20ft.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/refrigerated-container/20ft.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/refrigerated-container/20ft.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/refrigerated-units-lp,United Kingdom,click,Paid Search,0,1,0,1
20250909,/refrigeration/cold-rooms/london.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/refrigeration/cold-rooms/london.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/refrigeration/cold-rooms/london.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/refrigeration/cold-rooms/nottingham.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/refrigeration/cold-rooms/nottingham.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/refrigeration/cold-rooms/nottingham.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/refrigeration/cold-storage/bristol.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/refrigeration/cold-storage/bristol.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/refrigeration/cold-storage/bristol.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/refrigeration/cold-storage/manchester.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/refrigeration/cold-storage/manchester.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/refrigeration/cold-storage/manchester.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/refrigeration/portable-cold-storage/wales.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/refrigeration/portable-cold-storage/wales.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/refrigeration/portable-cold-storage/wales.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/refrigeration/refrigerated-containers/cambridge.html,United Kingdom,first_visit,Unassigned,1,0,0,1
20250909,/refrigeration/refrigerated-containers/cambridge.html,United Kingdom,page_view,Unassigned,1,0,0,1
20250909,/refrigeration/refrigerated-containers/cambridge.html,United Kingdom,session_start,Unassigned,1,0,0,1
20250909,/refrigeration/refrigerated-storage/swansea.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250909,/refrigeration/refrigerated-storage/swansea.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250909,/refrigeration/refrigerated-storage/swansea.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250909,/services/crs-services.html,United Kingdom,first_visit,Direct,0,1,0,1
20250909,/services/crs-services.html,United Kingdom,page_view,Direct,0,1,0,1
20250909,/services/crs-services.html,United Kingdom,session_start,Direct,0,1,0,1
20250909,/shock-freezer/21ftshockfreezer.html,Singapore,first_visit,Direct,0,1,0,1
20250909,/shock-freezer/21ftshockfreezer.html,Singapore,page_view,Direct,0,1,0,1
20250909,/shock-freezer/21ftshockfreezer.html,Singapore,session_start,Direct,0,1,0,1
20250909,/specialist/meat-rail.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/specialist/meat-rail.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/storage/freezer-containers.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/storage/freezer-containers.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/storage/freezer-containers.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250909,/storage/meat-lockers.html,United Kingdom,first_visit,Organic Search,0,1,0,1
20250909,/storage/meat-lockers.html,United Kingdom,page_view,Organic Search,0,1,0,1
20250909,/storage/meat-lockers.html,United Kingdom,session_start,Organic Search,0,1,0,1
20250910,/,Belgium,first_visit,Direct,0,1,0,1
20250910,/,Belgium,page_view,Direct,0,1,0,1
20250910,/,Belgium,session_start,Direct,0,1,0,1
20250910,/,France,page_view,Organic Search,0,1,0,1
20250910,/,France,session_start,Organic Search,0,1,0,1
20250910,/,Germany,first_visit,Organic Search,0,1,0,1
20250910,/,Germany,page_view,Organic Search,0,1,0,1
20250910,/,Germany,session_start,Organic Search,0,1,0,1
20250910,/,India,first_visit,Direct,0,1,0,1
20250910,/,India,first_visit,Organic Search,0,1,0,1
20250910,/,India,page_view,Direct,0,1,0,1
20250910,/,India,page_view,Organic Search,0,1,0,1
20250910,/,India,session_start,Direct,0,1,0,1
20250910,/,India,session_start,Organic Search,0,1,0,1
20250910,/,Ireland,page_view,Unassigned,1,0,0,1
20250910,/,Italy,page_view,Organic Search,0,1,0,1
20250910,/,Italy,session_start,Organic Search,0,1,0,1
20250910,/,Netherlands,first_visit,Organic Search,0,1,0,1
20250910,/,Netherlands,page_view,Organic Search,0,1,0,1
20250910,/,Netherlands,session_start,Organic Search,0,1,0,1
20250910,/,United Kingdom,first_visit,Direct,0,1,0,1
20250910,/,United Kingdom,page_view,Direct,0,1,0,1
20250910,/,United Kingdom,session_start,Direct,0,1,0,1
20250910,/,United Kingdom,user_engagement,Organic Search,0,1,0,1
20250910,/,United States,first_visit,Direct,0,1,0,1
20250910,/,United States,page_view,Direct,0,1,0,1
20250910,/,United States,session_start,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,China,first_visit,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,China,page_view,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,China,session_start,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,China,user_engagement,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,Vietnam,first_visit,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,Vietnam,page_view,Direct,0,1,0,1
20250910,/archive/pharmacy-fridges.html,Vietnam,session_start,Direct,0,1,0,1
20250910,/blast-freezer,United Kingdom,first_visit,Organic Search,1,0,0,1
20250910,/blast-freezer,United Kingdom,page_view,Organic Search,1,0,0,1
20250910,/blast-freezer,United Kingdom,page_view,Paid Search,0,1,0,1
20250910,/blast-freezer,United Kingdom,session_start,Organic Search,1,0,0,1
20250910,/blast-freezer,United Kingdom,session_start,Paid Search,0,1,0,1
20250910,/blast-freezer,United Kingdom,user_engagement,Paid Search,0,1,0,1
20250910,/blast-freezer/10ftblastfreezer.html,Malta,first_visit,Organic Search,0,1,0,1
20250910,/blast-freezer/10ftblastfreezer.html,Malta,page_view,Organic Search,0,1,0,1
20250910,/blast-freezer/10ftblastfreezer.html,Malta,session_start,Organic Search,0,1,0,1
20250910,/blast-freezer/20ftblastfreezer.html,India,first_visit,Organic Search,0,1,0,1
20250910,/blast-freezer/20ftblastfreezer.html,India,page_view,Organic Search,0,1,0,1
20250910,/blast-freezer/20ftblastfreezer.html,India,session_start,Organic Search,0,1,0,1
20250910,/blast-freezer/40ft-power-blast-60kw.html,Denmark,page_view,Organic Search,0,1,0,1
20250910,/blast-freezer/40ft-power-blast-60kw.html,Denmark,session_start,Organic Search,0,1,0,1
20250910,/blast-freezers-lp,United Kingdom,scroll,Paid Search,0,1,0,1
20250910,/blastfreezer/size/essex.html,Sweden,first_visit,Organic Search,1,0,0,1
20250910,/blastfreezer/size/essex.html,Sweden,page_view,Organic Search,1,0,0,1
20250910,/blastfreezer/size/essex.html,Sweden,session_start,Organic Search,1,0,0,1
20250910,/brands/carrier.html,United Kingdom,first_visit,Organic Search,1,0,0,1
20250910,/brands/carrier.html,United Kingdom,page_view,Organic Search,1,0,0,1
20250910,/brands/carrier.html,United Kingdom,session_start,Organic Search,1,0,0,1
20250910,/careers,United States,first_visit,Direct,0,1,0,1
20250910,/careers,United States,page_view,Direct,0,1,0,1
20250910,/careers,United States,session_start,Direct,0,1,0,1
20250910,/case-studies/british-corner-shop.html,Iraq,first_visit,Direct,0,1,0,1
20250910,/case-studies/british-corner-shop.html,Iraq,page_view,Direct,0,1,0,1
20250910,/case-studies/british-corner-shop.html,Iraq,session_start,Direct,0,1,0,1
20250910,/case-studies/brookstreet.html,Argentina,first_visit,Direct,0,1,0,1
20250910,/case-studies/brookstreet.html,Argentina,page_view,Direct,0,1,0,1
20250910,/case-studies/brookstreet.html,Argentina,session_start,Direct,0,1,0,1
