date,landing_page,channel_group,country,active_users_total,active_users_mobile,active_users_desktop,active_users_tablet
2025-07-02,/about/why-use-crs.html,Paid Search,United Kingdom,1,1,0,0
2025-07-02,/blast-freezer,Organic Search,United States,1,1,0,0
2025-07-02,/blast-freezer/10ftblastfreezer.html,Organic Search,Poland,1,1,0,0
2025-07-02,/blast-freezer/40ft-power-blast-60kw.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/blast-freezer/40ftblastfreezer.html,Organic Search,Australia,1,0,1,0
2025-07-02,/blast-freezer/40ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/blast-freezer/super-freezer.html,Organic Search,Hong Kong,1,0,1,0
2025-07-02,/blastfreezer/rental/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/blastfreezer/walk-in/leicester.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/brands/carrier.html,Organic Search,Egypt,1,0,1,0
2025-07-02,/brands/carrier.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/brands/cold-kit-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/case-studies/gate-gourmet.html,Organic Search,Thailand,1,0,1,0
2025-07-02,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-07-02,/cold-rooms-lp,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/cold-rooms-lp,Paid Search,United Kingdom,14,10,4,0
2025-07-02,/cold-rooms/portable-cold-room.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/cold-stores,Direct,United Kingdom,2,1,1,0
2025-07-02,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/cold-stores,Paid Search,United Kingdom,6,5,1,0
2025-07-02,/cold-stores,Paid Search,United States,1,1,0,0
2025-07-02,/enquiry,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/get-in-touch,Paid Search,United Kingdom,1,0,1,0
2025-07-02,/get-in-touch-with-crs,Paid Search,United Kingdom,3,2,1,0
2025-07-02,/heated/hotbox.html,Referral,United Kingdom,1,1,0,0
2025-07-02,/industrial,Organic Search,Brazil,1,0,1,0
2025-07-02,/industry/bakery-cold-storage.html,Organic Search,India,1,1,0,0
2025-07-02,/industry/dairy-cold-storage.html,Organic Search,Spain,1,1,0,0
2025-07-02,/knowledge/container-guide.html,Organic Search,Australia,1,0,1,0
2025-07-02,/monitoring/rmoni.html,Organic Search,Ireland,1,0,1,0
2025-07-02,/news/blast-freezing-eutectic-plates.html,Organic Search,Russia,1,0,1,0
2025-07-02,/news/carbon-fibre-cold-storage.html,Organic Search,Italy,1,0,1,0
2025-07-02,/news/cold-storage-fruit-and-veg.html,Organic Search,Philippines,1,0,1,0
2025-07-02,/news/cross-docking.html,Direct,Belgium,1,1,0,0
2025-07-02,/news/cross-docking.html,Direct,United States,3,1,2,0
2025-07-02,/news/dry-ice-vs-eutectic-plates.html,Organic Search,United States,1,1,0,0
2025-07-02,/news/eutectic-plate-preconditioning.html,Organic Search,Russia,1,0,1,0
2025-07-02,/news/refrigerated-cross-docking.html,Organic Search,United States,1,0,1,0
2025-07-02,/news/walk-in-fridge.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/news/what-blast-freezer.html,Organic Search,Thailand,2,1,1,0
2025-07-02,/pharma,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigerated-container,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/refrigerated-container/10ft.html,Organic Search,Iran,1,0,1,0
2025-07-02,/refrigerated-container/10ft.html,Organic Search,United Kingdom,6,1,5,0
2025-07-02,/refrigerated-container/40ft.html,Organic Search,United Kingdom,3,2,1,0
2025-07-02,/refrigerated-units-lp,Paid Search,United Kingdom,9,6,3,0
2025-07-02,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,2,1,1,0
2025-07-02,/refrigeration/cold-storage-containers/leicester.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigeration/cold-storage/guildford.html,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/refrigeration/cold-storage/leeds.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigeration/commercial-refrigeration/cornwall.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigeration/refrigerated-containers/belfast.html,Organic Search,United Kingdom,2,1,1,0
2025-07-02,/refrigeration/refrigerated-containers/dundee.html,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/refrigeration/refrigerated-containers/london.html,Direct,United Kingdom,2,2,0,0
2025-07-02,/refrigeration/refrigerated-containers/london.html,Organic Search,Spain,1,0,1,0
2025-07-02,/refrigeration/refrigerated-storage/leicester.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigeration/refrigerated-storage/sheffield.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/refrigeration/refrigeration-units/wales.html,Organic Search,United Kingdom,1,1,0,0
2025-07-02,/services/commercial-freezers.html,Organic Search,Haiti,1,1,0,0
2025-07-02,/services/commercial-freezers.html,Organic Search,United Kingdom,3,1,2,0
2025-07-02,/services/commercial-refrigeration.html,Organic Search,United Kingdom,2,1,1,0
2025-07-02,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-07-02,/specialist/double-stacked.html,Organic Search,Greece,1,0,1,0
2025-07-02,/storage/freezer-containers.html,Organic Search,United Kingdom,3,0,3,0
2025-07-02,/storage/meat-lockers.html,Organic Search,United Kingdom,2,1,1,0
2025-07-02,/storage/portable-refrigeration-units.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,(not set),Paid Search,United Kingdom,4,0,4,0
2025-07-03,/,Direct,Hong Kong,1,0,1,0
2025-07-03,/,Direct,India,1,0,1,0
2025-07-03,/,Direct,Ireland,1,0,1,0
2025-07-03,/,Direct,Poland,1,1,0,0
2025-07-03,/,Direct,United Kingdom,2,0,2,0
2025-07-03,/,Direct,United States,2,0,2,0
2025-07-03,/,Organic Search,Ireland,1,0,1,0
2025-07-03,/,Organic Search,Italy,1,0,1,0
2025-07-03,/,Organic Search,United Kingdom,9,1,8,0
2025-07-03,/,Organic Social,United Kingdom,1,1,0,0
2025-07-03,/,Referral,Ireland,1,0,1,0
2025-07-03,/,Referral,Netherlands,1,0,1,0
2025-07-03,/,Referral,Vietnam,1,0,1,0
2025-07-03,/about/cold-store-rental.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/archive/coldkit-matrix-coldrooms.html,Organic Search,France,1,0,1,0
2025-07-03,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,3,0,3,0
2025-07-03,/archive/pharmacy-fridges.html,Organic Search,India,1,0,1,0
2025-07-03,/blast-freezer,Direct,United Kingdom,1,0,1,0
2025-07-03,/blast-freezer/20ftblastfreezer.html,Organic Search,Philippines,1,0,1,0
2025-07-03,/blast-freezer/super-freezer.html,Organic Search,Japan,1,0,1,0
2025-07-03,/blast-freezer/super-freezer.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/blastfreezer/warehouse/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/brands/carrier.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/brands/cold-kit-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/case-studies,Organic Search,Philippines,1,1,0,0
2025-07-03,/case-studies,Organic Search,United Kingdom,1,0,0,1
2025-07-03,/cold-rooms,Organic Search,Ireland,1,0,1,0
2025-07-03,/cold-rooms,Organic Search,United Kingdom,2,1,1,0
2025-07-03,/cold-rooms-lp,Cross-network,United Kingdom,3,3,0,0
2025-07-03,/cold-rooms-lp,Paid Search,United Kingdom,12,8,4,0
2025-07-03,/cold-stores,Direct,United Kingdom,1,0,1,0
2025-07-03,/cold-stores,Organic Search,United Kingdom,5,0,5,0
2025-07-03,/cold-stores,Paid Search,United Kingdom,3,3,0,0
2025-07-03,/crs-cold-stores-0-0,Email,United Kingdom,1,1,0,0
2025-07-03,/get-in-touch,Paid Search,United Kingdom,2,2,0,0
2025-07-03,/get-in-touch-with-crs,Paid Search,United Kingdom,4,1,3,0
2025-07-03,/industry/industries.html,Paid Search,United Kingdom,1,1,0,0
2025-07-03,/knowledge/retail-cold-storage.html,Organic Search,Trinidad & Tobago,1,0,1,0
2025-07-03,/news/carbon-fibre-cold-storage.html,Organic Search,India,1,0,1,0
2025-07-03,/news/cold-storage-design.html,Organic Search,Indonesia,1,0,1,0
2025-07-03,/news/cold-storage-fruit-and-veg.html,Organic Search,India,2,0,2,0
2025-07-03,/news/cold-storage-fruit-and-veg.html,Organic Search,South Africa,1,0,1,0
2025-07-03,/news/cross-docking.html,Direct,United States,3,0,3,0
2025-07-03,/news/crs-certifications.html,Organic Search,United States,1,0,1,0
2025-07-03,/news/meat-cold-storage-infographic.html,Organic Search,Indonesia,1,0,1,0
2025-07-03,/news/meat-cold-storage-infographic.html,Organic Search,United States,1,0,1,0
2025-07-03,/news/refrigerated-cross-docking.html,Organic Search,Panama,1,1,0,0
2025-07-03,/news/tempering-units.html,Direct,Canada,1,1,0,0
2025-07-03,/news/tempering-units.html,Organic Search,Canada,1,0,1,0
2025-07-03,/news/what-blast-freezer.html,Organic Search,Romania,1,1,0,0
2025-07-03,/news/what-blast-freezer.html,Organic Search,Tanzania,1,1,0,0
2025-07-03,/news/what-blast-freezer.html,Organic Search,Thailand,3,0,3,0
2025-07-03,/news/what-blast-freezer.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigerated-container,Organic Search,United Kingdom,4,2,2,0
2025-07-03,/refrigerated-container/10ft.html,Organic Search,United Kingdom,3,0,3,0
2025-07-03,/refrigerated-container/20ft.html,Organic Search,United Kingdom,2,0,2,0
2025-07-03,/refrigerated-container/40ft.html,Organic Search,Germany,1,0,1,0
2025-07-03,/refrigerated-container/40ft.html,Referral,Italy,1,0,1,0
2025-07-03,/refrigerated-container/grade-b-range.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigerated-units-lp,Paid Search,Greece,1,1,0,0
2025-07-03,/refrigerated-units-lp,Paid Search,United Kingdom,20,16,4,0
2025-07-03,/refrigeration/chiller-containers/swansea.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigeration/cold-rooms/reading.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/refrigeration/cold-storage/blackpool.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigeration/cold-storage/glasgow.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/refrigeration/cold-storage/liverpool.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigeration/refrigerated-containers/belfast.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/refrigeration/refrigerated-containers/peterborough.html,Unassigned,United Kingdom,1,0,1,0
2025-07-03,/refrigeration/refrigerated-containers/sunderland.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/services/commercial-refrigeration.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/services/crs-services.html,Direct,United Kingdom,1,1,0,0
2025-07-03,/services/crs-services.html,Direct,United States,1,0,1,0
2025-07-03,/services/quayside-reefer-repair.html,Organic Search,United Kingdom,1,1,0,0
2025-07-03,/storage/cold-stores-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-03,/storage/freezer-containers.html,Organic Search,United Kingdom,3,1,2,0
2025-07-03,/storage/meat-lockers.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/,Direct,China,4,0,4,0
2025-07-04,/,Direct,Hong Kong,3,0,3,0
2025-07-04,/,Direct,Ireland,4,0,4,0
2025-07-04,/,Direct,United States,1,0,1,0
2025-07-04,/,Organic Search,France,1,0,1,0
2025-07-04,/,Organic Search,Palestine,1,0,1,0
2025-07-04,/,Organic Search,United Kingdom,6,0,6,0
2025-07-04,/,Referral,Ireland,1,0,1,0
2025-07-04,/,Referral,United Kingdom,1,0,1,0
2025-07-04,/about/what-crs-does.html,Direct,United States,1,0,1,0
2025-07-04,/about/what-crs-does.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/about/why-use-crs.html,Direct,United States,1,0,1,0
2025-07-04,/about/why-use-crs.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/blast-freezer,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/blast-freezer/40ft-iso-blast-freezer.html,Organic Search,Ghana,1,0,1,0
2025-07-04,/blast-freezer/40ft-iso-blast-freezer.html,Organic Search,Philippines,1,1,0,0
2025-07-04,/blast-freezers-lp,Paid Search,United Kingdom,2,1,1,0
2025-07-04,/cold-rooms-lp,Cross-network,United Kingdom,2,2,0,0
2025-07-04,/cold-rooms-lp,Paid Search,Romania,1,1,0,0
2025-07-04,/cold-rooms-lp,Paid Search,United Kingdom,14,12,2,0
2025-07-04,/cold-rooms/walk-in-fridge.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/cold-stores,Direct,United Kingdom,5,1,4,0
2025-07-04,/cold-stores,Organic Search,India,1,0,1,0
2025-07-04,/enquiry,Direct,United Kingdom,1,0,1,0
2025-07-04,/get-in-touch,Paid Search,United Kingdom,2,2,0,0
2025-07-04,/heated/hotbox.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/industry/fish-cold-storage.html,Organic Search,Kenya,1,0,1,0
2025-07-04,/industry/food-cold-storage.html,Direct,China,1,1,0,0
2025-07-04,/knowledge/meat-cold-storage.html,Organic Search,Serbia,1,0,1,0
2025-07-04,/knowledge/retail-cold-storage.html,Organic Search,Ghana,1,1,0,0
2025-07-04,/knowledge/retail-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/news/blast-freezer.html,Organic Search,India,1,1,0,0
2025-07-04,/news/carbon-fibre-cold-storage.html,Organic Search,Luxembourg,1,1,0,0
2025-07-04,/news/cold-storage-fruit-and-veg.html,Direct,India,1,1,0,0
2025-07-04,/news/cold-storage-fruit-and-veg.html,Organic Search,India,2,1,1,0
2025-07-04,/news/cold-storage-fruit-and-veg.html,Organic Search,Thailand,1,0,1,0
2025-07-04,/news/crs-certifications.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/news/dry-aging-meat.html,Organic Search,Austria,1,1,0,0
2025-07-04,/news/tempering-units.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/news/tuna-storage.html,Organic Search,United Kingdom,2,0,2,0
2025-07-04,/news/vip-insulation.html,Organic Search,India,1,0,1,0
2025-07-04,/news/walk-in-freezer.html,Organic Search,United States,1,1,0,0
2025-07-04,/news/what-blast-freezer.html,Organic Search,Malaysia,1,0,1,0
2025-07-04,/news/what-blast-freezer.html,Organic Search,Norway,1,1,0,0
2025-07-04,/news/what-blast-freezer.html,Organic Search,Philippines,1,0,1,0
2025-07-04,/refrigerated-container,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigerated-container/40ft.html,Organic Search,Brazil,1,1,0,0
2025-07-04,/refrigerated-container/40ft.html,Organic Search,United Kingdom,2,1,1,0
2025-07-04,/refrigerated-units-lp,Cross-network,United Kingdom,1,1,0,0
2025-07-04,/refrigerated-units-lp,Paid Search,United Kingdom,5,3,2,0
2025-07-04,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigeration/cold-rooms/london.html,Organic Search,United Arab Emirates,1,0,1,0
2025-07-04,/refrigeration/commercial-refrigeration/harrogate.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/refrigeration/refrigerated-containers/cambridge.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigeration/refrigerated-containers/devon.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/refrigeration/refrigerated-containers/dorset.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigeration/refrigerated-containers/liverpool.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigeration/refrigerated-storage/cardiff.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/refrigeration/refrigerated-storage/leicester.html,Organic Search,United Kingdom,1,1,0,0
2025-07-04,/services/commercial-freezers.html,Organic Search,United Kingdom,2,1,1,0
2025-07-04,/services/crs-services.html,Direct,United Kingdom,1,0,1,0
2025-07-04,/services/crs-services.html,Direct,United States,1,0,1,0
2025-07-04,/services/quayside-reefer-repair.html,Unassigned,United Kingdom,1,0,1,0
2025-07-04,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-07-04,/specialist/loading-dock-facility.html,Organic Search,Greece,1,0,1,0
2025-07-04,/specialist/quick-thaw-units.html,Referral,United Kingdom,1,0,1,0
2025-07-04,/storage/freezer-containers.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/,Direct,Hong Kong,4,0,4,0
2025-07-05,/,Direct,United Kingdom,1,0,1,0
2025-07-05,/,Direct,United States,1,0,1,0
2025-07-05,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/archive/laboratory-freezers.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/blast-freezer/10ftblastfreezer.html,Direct,United Kingdom,1,0,1,0
2025-07-05,/blast-freezer/20ftblastfreezer.html,Organic Search,United Arab Emirates,1,1,0,0
2025-07-05,/blast-freezer/40ft-iso-blast-freezer.html,Organic Search,Spain,1,1,0,0
2025-07-05,/blast-freezers-lp,Direct,(not set),1,1,0,0
2025-07-05,/blast-freezers-lp,Paid Search,United Kingdom,2,1,1,0
2025-07-05,/cold-rooms-lp,Cross-network,United Kingdom,2,2,0,0
2025-07-05,/cold-rooms-lp,Paid Search,United Kingdom,5,3,2,0
2025-07-05,/cold-rooms/walk-in-fridge.html,Organic Search,United States,1,1,0,0
2025-07-05,/cold-stores,Direct,United Kingdom,2,1,1,0
2025-07-05,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-07-05,/heated/hotbox.html,Organic Search,United States,1,1,0,0
2025-07-05,/news/cold-storage-design.html,Organic Search,Bangladesh,1,0,1,0
2025-07-05,/news/cold-storage-fruit-and-veg.html,Organic Search,India,2,2,0,0
2025-07-05,/news/tempering-units.html,Referral,United Kingdom,1,0,1,0
2025-07-05,/news/walk-in-fridge.html,Organic Search,Indonesia,1,1,0,0
2025-07-05,/news/what-blast-freezer.html,Direct,Colombia,1,1,0,0
2025-07-05,/news/what-blast-freezer.html,Organic Search,India,1,0,1,0
2025-07-05,/refrigerated-container,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/refrigerated-container/10ft.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/refrigerated-units-lp,Paid Search,United Kingdom,1,0,1,0
2025-07-05,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/refrigeration/cold-rooms/sheffield.html,Organic Search,United Kingdom,1,1,0,0
2025-07-05,/refrigeration/cold-storage/bristol.html,Organic Search,United Kingdom,1,0,1,0
2025-07-05,/refrigeration/refrigeration-units/glasgow.html,Direct,United Kingdom,1,1,0,0
2025-07-05,/storage/freezer-containers.html,Organic Search,United Kingdom,1,1,0,0
2025-07-06,(not set),Paid Search,United Kingdom,1,0,1,0
2025-07-06,/,Organic Search,India,1,1,0,0
2025-07-06,/blast-freezer,Organic Search,United Kingdom,1,0,1,0
2025-07-06,/blast-freezer/10ftblastfreezer.html,Organic Search,Liberia,1,1,0,0
2025-07-06,/blast-freezers-lp,Paid Search,United Kingdom,1,1,0,0
2025-07-06,/brakes-video,Organic Video,Sweden,1,1,0,0
2025-07-06,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-07-06,/cold-rooms-lp,Direct,(not set),1,1,0,0
2025-07-06,/cold-rooms-lp,Paid Search,United Kingdom,14,11,3,0
2025-07-06,/industry/retail-cold-storage.html,Organic Search,Germany,1,1,0,0
2025-07-06,/knowledge/retail-cold-storage.html,Direct,United Kingdom,1,0,1,0
2025-07-06,/knowledge/retail-cold-storage.html,Organic Search,Austria,1,0,1,0
2025-07-06,/knowledge/retail-cold-storage.html,Organic Search,Malaysia,1,0,1,0
2025-07-06,/news/cold-storage-fruit-and-veg.html,Direct,India,1,1,0,0
2025-07-06,/news/dry-ice-vs-eutectic-plates.html,Organic Search,Thailand,1,1,0,0
2025-07-06,/news/food-storage-temperatures.html,Organic Search,Indonesia,1,0,1,0
2025-07-06,/news/rapid-chilling.html,Organic Search,Canada,1,1,0,0
2025-07-06,/news/walk-in-fridge.html,Organic Search,Indonesia,1,0,1,0
2025-07-06,/news/what-blast-freezer.html,Organic Search,Thailand,1,0,1,0
2025-07-06,/news/what-blast-freezer.html,Organic Search,United Arab Emirates,1,1,0,0
2025-07-06,/refrigerated-container,Organic Search,United Kingdom,1,1,0,0
2025-07-06,/refrigerated-container/10ft.html,Direct,France,1,1,0,0
2025-07-06,/refrigerated-container/10ft.html,Organic Search,France,1,0,1,0
2025-07-06,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,1,0,0
2025-07-06,/refrigerated-units-lp,Paid Search,United Kingdom,2,1,1,0
